mixture_collection	indiv	1. Alaska	2. Central	3. Southwest	4. East	5. WesternBoreal	State	Town	Stage	longitude	latitude
mixture	09N2523	0.0000000335028209167678	0.000513883807879952	0.997639649424131	0.00000000000000000000000110440030151376	0.00184643326516949	Guanacaste	Tamarindo	Wintering	-85.83	10.32
mixture	09N2556	0.000353767567793542	0.101690231647841	0.896630687798136	0.0000000000000000000007292672353247	0.00132531298622979	Guanacaste	Liberia	Wintering	-85.67	10.78
mixture	09N2559	0.0000000739693683975382	0.0000000000000000000000000242661775665765	0.00501164767640893	0.0000000000000000000000000000000000000000000000000000000000049063049807698	0.994988278354224	Guanacaste	Liberia	Wintering	-85.67	10.78
mixture	09N9884	0.0000000514685647175699	0.00000000000000154719051866089	0.999714677185288	0.000000000000000000000000000000000000000000214775955606534	0.000285271346145472	Sonsonate	Izalco	Wintering	-89.65	13.8
mixture	09N9885	0.0000393066538588786	0.000000000000000000000000000000000267699102793603	0.0000546509589242114	0.000000000000000000000000000000000000000000000000000000000000000000000000000523499191973925	0.999906042387218	Sonsonate	Izalco	Wintering	-89.65	13.8
mixture	09N9886	0.0117071210510983	0.00000000000000000000000000127013000700358	0.0785155099153251	0.00000000000000000000000000000000000000000000000000000000000000000812210559642652	0.909777369033576	Sonsonate	Izalco	Wintering	-89.65	13.8
mixture	09N9887	0.00624314155051458	0.00000000573488918408176	0.0502388360293503	0.0000000000000000000000000000000000026781975813746	0.943518016685246	Sonsonate	Izalco	Wintering	-89.65	13.8
mixture	09N9888	0.00000000127710844035914	0.999999998479978	0.000000000242168891320569	0.0000000000000000060854320885738	0.000000000000744210580515798	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9894	0.000000000386128367176985	0.999999999613862	0.00000000000000467340783622486	0.00000000000000350435006736254	0.00000000000000020094093130308	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9895	0.00000000166269103292333	0.999874518020483	0.000125474717505923	0.000000000000000017744200220999	0.00000000559932009735236	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9896	0.000270723229596363	0.000000134515138648562	0.941158136846315	0.000000000000000000000000000000209958634352805	0.0585710054089493	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9897	0.999949363867586	0.0000383226900317933	0.0000119189018367636	0.000000000000000000000000000198766615065288	0.000000394540544114839	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9898	0.00000000000000000121099217546933	0.99999999994221	0.00000000000000000000109736716060481	0.0000000000577904617879741	0.000000000000000000000286979729942107	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9899	0.49685386622222	0.502905131512557	0.00023784584352308	0.00000000000000000000638138814578371	0.0000031564216995126	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9900	0.00000000000000218093875698198	0.999999999999808	0.0000000000000000177982244164284	0.000000000000164398307691275	0.0000000000000000130751397347465	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9901	0.342858378885077	0.0056576869325904	0.650307199110246	0.000000000000000000000000899857005745362	0.00117673507208732	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9902	0.000000335759885602927	0.999999643618059	0.0000000200878889065742	0.000000000000000716817864234888	0.000000000534165684744277	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9903	0.0000000119711145968076	0.99999998802562	0.00000000000326367219893169	0.00000000000000000291739932962766	0.00000000000000187498537730759	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9904	0.00340684331115237	0.996576034264586	0.00000452130334449806	0.00000000000000000000898094422332563	0.0000126011209189169	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9905	0.0000000000194696625386263	0.999999999980177	0.000000000000350782468022636	0.00000000000000189249099277382	0.00000000000000110543269897227	Jinotega	Turrialba	Wintering	-86.05	13.2
mixture	09N9906	0.0000000582413814929204	0.00000000000000000326706777824684	0.516260631972391	0.0000000000000000000000000000000000000000000000559332478968346	0.483739309786228	Santa Ana	Metapan	Wintering	-89.36	14.4
mixture	09N9908	0.0000578370799582989	0.00000000000000000000000000319404308241121	0.00184072263342746	0.000000000000000000000000000000000000000000000000000000000000000584247851387511	0.998101440286615	Sonsonate	Izalco	Wintering	-89.65	13.8
mixture	10N17408	0.000139169654091636	0.00000000000000000000288272551634065	0.910672627835657	0.00000000000000000000000000000000000000000000000000000318841420005384	0.0891882025102531	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17409	0.000000363221409464444	0.00000000000000000000000000000000000000293422897540482	0.000000835689794910609	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000273872195400329	0.999998801088796	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17410	0.00000000508488250704385	0.0000000000000000000000000000000351731416685881	0.000154329633063142	0.00000000000000000000000000000000000000000000000000000000000000000000237702627392439	0.999845665282055	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17411	0.0000000283434863608528	0.0000000000000000000233126840673122	0.997735440932463	0.0000000000000000000000000000000000000000000000000238451594682888	0.00226453072404859	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17412	0.00143437300165126	0.00000000326275108931290	0.970202236617033	0.0000000000000000000000000000000000192746863035716	0.028363387118566	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17413	0.000000000796661108795802	0.0000000000000000000000000000000000884418125324855	0.00220145332840418	0.0000000000000000000000000000000000000000000000000000000000000000000000000715486918305107	0.997798545874935	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17414	0.0000000097584301240552	0.000000000000000000000000000000000000909693273593205	0.00172791232180938	0.0000000000000000000000000000000000000000000000000000000000000000000000000000378659550236084	0.998272077919761	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	10N17415	0.00000000652871776245774	0.0000000000000000000000000000000000553011097529264	0.00028809799729899	0.0000000000000000000000000000000000000000000000000000000000000000000000000398935201114931	0.999711895473983	Guanacaste	Guardia	Wintering	-85.62	10.6
mixture	11011	0.0000000370001350767571	0.00000000003452630138001	0.985880192765982	0.0000000000000000000000000000000000000496921853429456	0.0141197701993566	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11012	0.0000000346777218947153	0.000000000000000000541741282801932	0.999924438527998	0.000000000000000000000000000000000000000000000000558837219149842	0.0000755267942772496	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11013	0.00000063034290505311	0.0000000000000000000000000872779408382009	0.997289748748384	0.0000000000000000000000000000000000000000000000000000000000000280967394185065	0.00270962090871185	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11014	0.0000000850898214637053	0.000000000000000000000534643036789067	0.997959257107627	0.00000000000000000000000000000000000000000000000000000230839227572826	0.00204065780255114	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11015	0.0000000046145785389951	0.000000000000000000000136995103482359	0.995899368763359	0.0000000000000000000000000000000000000000000000000000225900813209855	0.00410062662206263	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11016	0.000000000946097243180619	0.00000249904679764974	0.999994137835522	0.000000000000000000000000001078349971946	0.00000336217158339515	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11017	0.00000000000282055375217684	0.00000000000000283293402615088	0.99999934151837	0.000000000000000000000000000000000000000354405960042683	0.000000658478806335732	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11018	0.000000000248708664312128	0.000000000000000000000000723114999481423	0.999435925663363	0.0000000000000000000000000000000000000000000000000000000507362618454571	0.000564074087928993	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11019	0.00000000000198007383517612	0.000000000293769763177294	0.999999994871012	0.000000000000000000000000000000618833466171503	0.00000000483324026445849	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11020	0.00000000419934492655498	0.00000000000000256014236014167	0.999977397722532	0.00000000000000000000000000000000000000000115008672726911	0.0000225980781198482	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11021	0.00000058560850044776	0.0000000000000000000014232608886362	0.990580214292279	0.00000000000000000000000000000000000000000000000000109098520315173	0.00941920009922164	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11022	0.0000011642876056977	0.0000000000000000000000000181831167510128	0.987128708880856	0.0000000000000000000000000000000000000000000000000000000000174100469116582	0.0128701268315389	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11023	0.0000223589382428003	0.000000000000000000000041714993647874	0.973586806493498	0.00000000000000000000000000000000000000000000000000000118810135018308	0.0263908345682608	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11024	0.0004165136079671	0.000000000000000000000000000323563616803042	0.997072209328843	0.000000000000000000000000000000000000000000000000000000000000000000892343828523243	0.00251127706318989	Mitchoacan	West Michoacan	Wintering	-101.11	19.7
mixture	11030	0.000306008550838437	0.000000000000000000149708130116494	0.958891092670453	0.0000000000000000000000000000000000000000000000000647986068443909	0.0408028987787085	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11031	0.000463821796118902	0.0000000000000000000000196313260710734	0.0733380142393595	0.000000000000000000000000000000000000000000000000000000108230909100964	0.926198163964524	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11032	0.0000000000286226596844598	0.0000000000000000000162314549490756	0.999999183098942	0.00000000000000000000000000000000000000000000000387447574948569	0.000000816872436256062	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11033	0.000000168972124315728	0.0000000000000000000000172402486583448	0.988238480155595	0.0000000000000000000000000000000000000000000000000000000728138916453818	0.0117613508722799	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11034	0.000000015232924332724	0.00565662051918283	0.994329063185626	0.00000000000000000000000404537304322871	0.000014301062265172	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11035	0.0560342027358465	0.00672671223878023	0.00230063946819475	0.000000000000000000000000158952990211638	0.934938445557179	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11036	0.0000000311011371791376	0.000000000000000458762044786543	0.99999207311232	0.00000000000000000000000000000000000000000022453618291528	0.00000789578654201124	Jalisco	Chamela	Wintering	-105.08	19.53
mixture	11046	0.00000000000000000000000000000000000361587437576865	0.00379206035372886	0.0000000000000000000000000000000000000000000000830931707885897	0.996207939646271	0.000000000000000000000000000000000000000000000000313661639064729	Merida	El Quince	Wintering	-71.77	8.58
mixture	11047	0.00000000000000000000000000000103833833797457	0.999872958831576	0.00000000000000000000000000000005997837951457	0.000127041168424523	0.000000000000000000000000000000000000001015175483265	Merida	El Quince	Wintering	-71.77	8.58
mixture	11048	0.0000000000000000000000000000000197635321197083	0.178469916729645	0.00000000000000000000000000000000000106832276977217	0.821530083270353	0.0000000000000000000000000000000000000000112643902797912	Merida	El Quince	Wintering	-71.77	8.58
mixture	11049	0.0000000000000000000000000000000000000371908067509495	0.000511240144699832	0.00000000000000000000000000000000000000000000000342292089627127	0.999488759855299	0.000000000000000000000000000000000000000000000000120631417418967	Merida	El Quince	Wintering	-71.77	8.58
mixture	11050	0.0000000183467912717915	0.999999981426175	0.000000000224161314581367	0.0000000000000000347219742935569	0.00000000000287303287004479	Merida	El Quince	Wintering	-71.77	8.58
mixture	11051	0.0000000000000000000000000000000000000000000000000134771467322849	0.00000000135282759460562	0.000000000000000000000000000000000000000000000000000000000000181242527082874	0.999999998647173	0.000000000000000000000000000000000000000000000000000000000000000000607916295925172	Merida	El Quince	Wintering	-71.77	8.58
mixture	11052	0.0000000000000000000000000000000000000000000000696171419599097	0.0000000105841539198111	0.000000000000000000000000000000000000000000000000000000000312465999399384	0.999999989415847	0.000000000000000000000000000000000000000000000000000000000000016448227583588	Merida	El Quince	Wintering	-71.77	8.58
mixture	11053	0.000000357637206820653	0.999999642112278	0.000000000248541306566689	0.0000000000000000413043823883537	0.00000000000197517042205799	Merida	El Quince	Wintering	-71.77	8.58
mixture	11054	0.000000000000000000000000000000000000253904015506225	0.000956776331672685	0.000000000000000000000000000000000000000000000033087203639903	0.999043223668327	0.000000000000000000000000000000000000000000000000212873870799117	Merida	El Quince	Wintering	-71.77	8.58
mixture	11055	0.00000000000000000000000000811085263546477	0.999941849753119	0.0000000000000000000000000012015366587556	0.000058150246880081	0.000000000000000000000000000000000463937698260373	Merida	El Quince	Wintering	-71.77	8.58
mixture	11056	0.0000000000000000000000000000000000000000488531595646107	0.000138683849913106	0.0000000000000000000000000000000000000000000000000216380157101371	0.999861316150087	0.000000000000000000000000000000000000000000000000000000542571572147603	Merida	El Quince	Wintering	-71.77	8.58
mixture	11057	0.00000000000000000000000000000000000000000000989018011233391	0.0000046859589039039	0.000000000000000000000000000000000000000000000000000000262831723702438	0.999995314041095	0.00000000000000000000000000000000000000000000000000000000000029818216403848	Merida	El Quince	Wintering	-71.77	8.58
